DATAFLOW,LAST UPDATE,freq,s_adj,indic,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-01,6352.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-02,5878.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-03,6019.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-04,5492.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-05,5111.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-06,4784.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-07,4821.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-08,4757.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-09,5080.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-10,5530.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-11,5636.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2008-12,5688.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-01,6292.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-02,5560.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-03,5715.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-04,4625.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-05,4599.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-06,4499.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-07,4476.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-08,4507.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-09,4647.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-10,5351.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-11,5480.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2009-12,5831.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-01,6305.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-02,5667.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-03,5833.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-04,5063.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-05,4980.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-06,4715.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-07,4337.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-08,4700.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-09,4893.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-10,5460.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-11,5539.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2010-12,6252.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-01,6152.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-02,5687.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-03,5791.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-04,4974.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-05,4937.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-06,4685.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-07,4555.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-08,4754.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-09,4714.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-10,5307.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-11,5718.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2011-12,5718.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-01,6029.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-02,6165.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-03,5595.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-04,5089.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-05,4818.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-06,4649.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-07,4597.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-08,4677.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-09,4714.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-10,5381.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-11,5520.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2012-12,5724.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-01,6119.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-02,5519.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-03,5915.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-04,5101.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-05,4842.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-06,4609.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-07,4557.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-08,4667.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-09,4816.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-10,5320.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-11,5572.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2013-12,5651.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-01,5904.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-02,5303.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-03,5420.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-04,5007.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-05,5023.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-06,5056.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-07,4765.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-08,4590.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-09,4816.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-10,5258.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-11,5414.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2014-12,5653.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2015-01,6034.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2015-02,5585.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2015-03,5777.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-CEL-GWH,CZ,2015-04,5202.000,
